,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster
3835,604.816148,1.0,764.0,331.0,433.0,796.641859,0.916667,0.166667,0.916667,0.333333,7,25,4494.449450364621,1984.660403,864.2065423050828,0.083333,12,1
3836,680.671377,1.0,8040.78,2946.69,5094.09,0.0,1.0,0.666667,1.0,0.0,0,66,4494.449450364621,6331.737868,864.2065423050828,0.833333,12,2
3837,2336.985188,1.0,190.56,190.56,0.0,4066.421468,0.166667,0.166667,0.0,0.583333,10,4,4494.449450364621,8319.645575,864.2065423050828,0.25,12,3
3838,40.479403,1.0,452.61,0.0,452.61,0.0,1.0,0.0,0.916667,0.0,0,18,4494.449450364621,426.404957,864.2065423050828,0.818182,12,1
3839,1382.376636,1.0,77.91,0.0,77.91,300.531629,0.083333,0.0,0.083333,0.166667,2,1,4494.449450364621,639.362373,864.2065423050828,0.0,12,0
3840,8539.312935,1.0,0.0,0.0,0.0,4070.445699,0.0,0.0,0.0,0.5,8,0,4494.449450364621,2459.237522,864.2065423050828,0.0,12,3
3841,509.872908,0.454545,31.89,31.89,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,1396.027009,864.2065423050828,0.0,12,0
3842,1008.864224,1.0,1392.83,1392.83,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,4494.449450364621,1265.870255,864.2065423050828,0.0,12,0
3843,723.172037,1.0,2095.14,238.0,1857.14,0.0,0.75,0.166667,0.583333,0.0,0,25,4494.449450364621,1509.479538,864.2065423050828,0.0,12,1
3844,1.025109,0.090909,59.66,0.0,59.66,0.0,0.083333,0.0,0.083333,0.0,0,1,4494.449450364621,0.0,864.2065423050828,0.0,12,0
3845,126.13588,1.0,0.0,0.0,0.0,1170.273287,0.0,0.0,0.0,0.083333,2,0,4494.449450364621,1131.54314,864.2065423050828,0.083333,12,0
3846,975.637547,0.818182,6897.56,0.0,6897.56,0.0,0.5,0.0,0.5,0.0,0,6,4494.449450364621,8337.882098,864.2065423050828,0.272727,12,2
3847,1129.284728,1.0,1211.42,0.0,1211.42,0.0,1.0,0.0,1.0,0.0,0,42,4494.449450364621,3390.831252,864.2065423050828,0.333333,12,1
3848,2306.310095,1.0,359.96,0.0,359.96,2843.482435,0.916667,0.0,0.916667,0.333333,6,11,4494.449450364621,1482.816136,864.2065423050828,0.0,12,1
3849,883.835888,1.0,187.47,0.0,187.47,0.0,0.75,0.0,0.666667,0.0,0,9,4494.449450364621,263.631752,864.2065423050828,0.0,12,1
3850,874.571604,1.0,385.7,316.7,69.0,289.822557,0.416667,0.333333,0.166667,0.166667,2,8,4494.449450364621,357.969443,864.2065423050828,0.0,12,0
3851,444.760263,0.636364,3734.7,3734.7,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,4494.449450364621,5808.857795,864.2065423050828,0.5,12,0
3852,0.0,0.0,1200.0,1200.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,14229.88248,864.2065423050828,0.0,12,0
3853,332.650256,1.0,770.0,0.0,770.0,0.0,0.583333,0.0,0.5,0.0,0,7,4494.449450364621,558.752797,864.2065423050828,0.0,12,1
3854,101.682988,1.0,610.34,86.0,524.34,0.0,1.0,0.166667,1.0,0.0,0,40,4494.449450364621,324.924223,864.2065423050828,0.090909,12,1
3855,4143.074668,1.0,1074.27,1074.27,0.0,190.242856,0.75,0.75,0.0,0.166667,3,21,4494.449450364621,926.813916,864.2065423050828,0.0,12,1
3856,42.68579,0.909091,708.0,326.0,382.0,0.0,0.75,0.166667,0.5,0.0,0,20,4494.449450364621,755.300687,864.2065423050828,0.625,12,1
3857,146.261257,1.0,3139.97,2499.22,640.75,0.0,1.0,1.0,0.916667,0.0,0,41,4494.449450364621,2990.926573,864.2065423050828,0.833333,12,1
3858,3876.778302,1.0,0.0,0.0,0.0,4269.018258,0.0,0.0,0.0,0.25,11,0,4494.449450364621,1342.57535,864.2065423050828,0.0,12,3
3859,1593.364737,1.0,2298.49,684.2,1614.29,554.604914,1.0,0.416667,1.0,0.25,3,53,4494.449450364621,1082.087826,864.2065423050828,0.0,12,1
3860,933.278656,1.0,182.55,0.0,182.55,2304.727023,0.25,0.0,0.166667,0.416667,7,3,4494.449450364621,1755.16459,864.2065423050828,0.0,12,0
3861,58.167348,0.181818,438.87,438.87,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,1748.469291,864.2065423050828,0.0,12,0
3862,2514.895334,1.0,3172.38,1653.16,1519.22,656.112456,1.0,0.916667,0.916667,0.166667,2,41,4494.449450364621,2646.255583,864.2065423050828,0.0,12,1
3863,1513.759633,1.0,70.0,70.0,0.0,0.0,0.181818,0.181818,0.0,0.0,0,2,4494.449450364621,2085.049719,864.2065423050828,0.0,11,0
3864,80.00717,1.0,1548.37,28.58,1519.79,0.0,0.916667,0.083333,0.75,0.0,0,21,4494.449450364621,1105.365158,864.2065423050828,0.7,12,1
3865,93.104842,1.0,160.0,160.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,633.184791,864.2065423050828,0.1,12,0
3866,458.958269,0.363636,492.72,0.0,492.72,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,2111.788889,864.2065423050828,0.0,12,1
3867,1386.712561,1.0,0.0,0.0,0.0,699.804757,0.0,0.0,0.0,0.333333,7,0,4494.449450364621,848.630874,864.2065423050828,0.0,12,0
3868,4564.860642,1.0,1701.13,1322.61,378.52,0.0,1.0,0.916667,0.833333,0.0,0,39,4494.449450364621,1205.113895,864.2065423050828,0.0,12,1
3869,1709.346088,1.0,339.0,339.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,4494.449450364621,612.684346,864.2065423050828,0.0,12,0
3870,94.83691,1.0,1027.84,93.0,934.84,0.0,1.0,0.083333,1.0,0.0,0,28,4494.449450364621,1041.284778,864.2065423050828,0.416667,12,1
3871,6204.264926,1.0,0.0,0.0,0.0,2344.901285,0.0,0.0,0.0,0.166667,8,0,4494.449450364621,1381.411511,864.2065423050828,0.0,12,3
3872,64.677565,1.0,363.71,363.71,0.0,0.0,1.0,1.0,0.0,0.0,0,12,4494.449450364621,343.104512,864.2065423050828,0.083333,12,1
3873,24.297113,0.636364,230.47,0.0,230.47,0.0,0.5,0.0,0.5,0.0,0,7,4494.449450364621,0.0,864.2065423050828,0.0,12,0
3874,2271.7875,1.0,0.0,0.0,0.0,2866.563908,0.0,0.0,0.0,0.25,5,0,4494.449450364621,327.593428,864.2065423050828,0.0,8,0
3875,5000.825577,1.0,3310.39,3072.89,237.5,2019.865472,0.75,0.666667,0.333333,0.083333,1,28,4494.449450364621,2633.433636,864.2065423050828,0.0,12,1
3876,3723.723928,1.0,0.0,0.0,0.0,1138.457723,0.0,0.0,0.0,0.333333,6,0,4494.449450364621,930.285952,864.2065423050828,0.0,12,0
3877,348.066767,1.0,695.0,695.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,470.847821,864.2065423050828,0.0,12,0
3878,846.380946,1.0,8397.44,6812.04,1585.4,0.0,1.0,1.0,1.0,0.0,0,118,4494.449450364621,8067.500812,864.2065423050828,1.0,12,2
3879,39.557369,0.363636,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,831.294005,864.2065423050828,0.0,12,0
3880,3492.064185,1.0,0.0,0.0,0.0,522.551112,0.0,0.0,0.0,0.090909,1,0,4494.449450364621,1349.873959,864.2065423050828,0.0,11,0
3881,719.427666,1.0,734.4,180.0,554.4,0.0,0.583333,0.083333,0.5,0.0,0,8,4494.449450364621,285.477654,864.2065423050828,0.0,12,1
3882,1184.924492,0.9,306.0,234.0,72.0,1314.443111,0.4,0.2,0.3,0.2,8,7,4494.449450364621,500.833154,864.2065423050828,0.0,10,0
3883,4285.123888,1.0,4235.03,4235.03,0.0,0.0,0.833333,0.833333,0.0,0.0,0,29,4494.449450364621,1660.32858,864.2065423050828,0.0,12,1
3884,989.448428,1.0,429.97,420.32,9.65,1029.77967,0.875,0.5,0.5,0.25,4,13,4494.449450364621,195.369397,864.2065423050828,0.0,8,1
3885,3126.109251,1.0,3357.24,2197.01,1160.23,0.0,1.0,1.0,1.0,0.0,0,154,4494.449450364621,1149.614601,864.2065423050828,0.0,12,2
3886,3912.344717,1.0,2080.66,672.48,1408.18,1829.712153,1.0,0.166667,1.0,0.166667,5,42,4494.449450364621,1017.896487,864.2065423050828,0.0,12,1
3887,469.380653,1.0,5117.56,2562.27,2555.29,0.0,1.0,1.0,1.0,0.0,0,81,4494.449450364621,5270.796852,864.2065423050828,0.333333,12,2
3888,3543.905366,1.0,1362.92,0.0,1362.92,0.0,1.0,0.0,1.0,0.0,0,15,4494.449450364621,1026.706561,864.2065423050828,0.0,12,1
3889,1218.208868,0.818182,0.0,0.0,0.0,4467.667258,0.0,0.0,0.0,0.363636,12,0,4494.449450364621,3341.009938,864.2065423050828,0.0,11,3
3890,680.079404,1.0,636.41,106.01,530.4,2525.736564,1.0,0.083333,1.0,0.25,10,19,4494.449450364621,309.998666,864.2065423050828,0.0,12,1
3891,1431.445361,1.0,0.0,0.0,0.0,1414.866215,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,235.637068,864.2065423050828,0.0,12,0
3892,131.760301,1.0,789.43,787.48,1.95,0.0,1.0,1.0,0.083333,0.0,0,14,4494.449450364621,2023.907685,864.2065423050828,0.916667,12,1
3893,35.988695,0.636364,294.0,0.0,294.0,0.0,0.5,0.0,0.416667,0.0,0,6,4494.449450364621,502.277937,864.2065423050828,0.333333,12,0
3894,128.507898,0.454545,0.0,0.0,0.0,490.12386,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,199.424458,864.2065423050828,0.0,12,0
3895,3985.637748,1.0,20.0,20.0,0.0,1306.18399,0.083333,0.083333,0.0,0.333333,5,1,4494.449450364621,1203.180838,864.2065423050828,0.0,12,0
3896,1726.125465,1.0,223.95,223.95,0.0,265.018687,0.083333,0.083333,0.0,0.083333,1,1,4494.449450364621,1734.836967,864.2065423050828,0.0,12,0
3897,948.944615,1.0,678.94,201.4,477.54,0.0,1.0,0.166667,1.0,0.0,0,44,4494.449450364621,1750.388539,864.2065423050828,0.083333,12,1
3898,71.983739,1.0,1000.0,1000.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,93.4312,864.2065423050828,0.0,12,0
3899,32.903658,1.0,391.5,0.0,391.5,0.0,0.75,0.0,0.75,0.0,0,9,4494.449450364621,405.250915,864.2065423050828,0.727273,12,1
3900,3822.559709,1.0,1000.0,1000.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,1160.567938,864.2065423050828,0.0,12,0
3901,580.175457,1.0,759.5,85.0,674.5,995.015703,0.833333,0.166667,0.75,0.333333,5,24,4494.449450364621,1194.432152,864.2065423050828,0.083333,12,1
3902,9.444869,0.363636,127.14,127.14,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4494.449450364621,0.0,864.2065423050828,0.0,12,0
3903,1509.525178,1.0,0.0,0.0,0.0,1784.023712,0.0,0.0,0.0,0.25,5,0,4494.449450364621,513.387513,864.2065423050828,0.0,12,0
3904,1288.895823,0.727273,0.0,0.0,0.0,3233.145994,0.0,0.0,0.0,0.181818,3,0,4494.449450364621,4919.065431,864.2065423050828,0.285714,11,0
3905,4825.450839,1.0,5855.46,5855.46,0.0,0.0,0.833333,0.833333,0.0,0.0,0,26,4494.449450364621,3866.077948,864.2065423050828,0.0,12,1
3906,5797.6687,1.0,0.0,0.0,0.0,4639.195255,0.0,0.0,0.0,0.666667,12,0,4494.449450364621,1936.745052,864.2065423050828,0.0,12,3
3907,10.248544,0.090909,0.0,0.0,0.0,690.668996,0.0,0.0,0.0,0.083333,3,0,4494.449450364621,0.0,864.2065423050828,0.0,12,0
3908,6928.721377,1.0,18.35,0.0,18.35,14836.45141,0.416667,0.0,0.416667,0.083333,1,5,4494.449450364621,22281.70046,864.2065423050828,0.090909,12,3
3909,1725.887609,1.0,0.0,0.0,0.0,753.22315,0.0,0.0,0.0,0.25,3,0,4494.449450364621,1169.756885,864.2065423050828,0.0,12,0
3910,475.675998,1.0,5421.73,5421.73,0.0,0.0,1.0,1.0,0.0,0.0,0,34,4494.449450364621,5510.903074,864.2065423050828,1.0,12,1
3911,961.369596,1.0,0.0,0.0,0.0,1124.284462,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,275.73187,864.2065423050828,0.0,12,0
3912,1364.256013,1.0,0.0,0.0,0.0,252.98756,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,513.013589,864.2065423050828,0.0,12,0
3913,113.629276,0.272727,798.0,798.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,4372.014696,864.2065423050828,0.0,12,0
3914,9.906062,0.909091,202.3,0.0,202.3,0.0,0.909091,0.0,0.818182,0.0,0,10,4494.449450364621,195.62615,864.2065423050828,0.0,11,1
3915,26.506901,0.909091,400.91,115.61,285.3,0.0,0.583333,0.083333,0.416667,0.0,0,19,4494.449450364621,465.179466,864.2065423050828,0.5,12,1
3916,157.66813,0.857143,1263.51,87.0,1176.51,0.0,0.714286,0.142857,0.428571,0.0,0,8,4494.449450364621,1458.713508,864.2065423050828,1.0,7,1
3917,2336.363625,1.0,924.19,0.0,924.19,432.263451,1.0,0.0,1.0,0.166667,2,48,4494.449450364621,874.589045,864.2065423050828,0.0,12,1
3918,316.095114,1.0,89.96,0.0,89.96,0.0,0.416667,0.0,0.416667,0.0,0,5,4494.449450364621,301.153658,864.2065423050828,0.0,12,0
3919,453.856643,1.0,238.75,0.0,238.75,0.0,0.571429,0.0,0.571429,0.0,0,6,4494.449450364621,94.007773,864.2065423050828,0.0,7,0
3920,1914.092562,1.0,538.85,487.5,51.35,0.0,0.416667,0.416667,0.166667,0.0,0,9,4494.449450364621,1022.911305,864.2065423050828,0.0,12,0
3921,9061.317491,1.0,0.0,0.0,0.0,366.077141,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,2524.110566,864.2065423050828,0.0,12,0
3922,3239.138704,1.0,3018.68,3018.68,0.0,4157.651522,0.25,0.25,0.0,0.5,9,6,4494.449450364621,3369.399283,864.2065423050828,0.083333,12,3
3923,2450.104201,1.0,0.0,0.0,0.0,657.525213,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,692.953519,864.2065423050828,0.0,12,0
3924,342.358505,0.818182,633.66,65.96,567.7,367.516136,0.5,0.083333,0.333333,0.083333,1,6,4494.449450364621,1625.059543,864.2065423050828,0.272727,12,0
3925,8983.120358,1.0,0.0,0.0,0.0,3517.845954,0.0,0.0,0.0,0.25,5,0,4494.449450364621,1943.319108,864.2065423050828,0.0,12,3
3926,2275.53087,1.0,1343.65,1262.29,81.36,0.0,1.0,0.666667,1.0,0.0,0,25,4494.449450364621,718.5624,864.2065423050828,0.0,12,1
3927,54.327257,1.0,346.02,0.0,346.02,0.0,0.916667,0.0,0.75,0.0,0,11,4494.449450364621,237.839366,864.2065423050828,0.333333,12,1
3928,984.135371,1.0,599.58,590.0,9.58,0.0,0.333333,0.333333,0.083333,0.0,0,5,4494.449450364621,782.954766,864.2065423050828,0.0,12,0
3929,2732.551701,1.0,1043.03,308.97,734.06,123.468228,1.0,0.5,1.0,0.083333,1,53,4494.449450364621,1691.352849,864.2065423050828,0.0,12,1
3930,5795.166009,1.0,0.0,0.0,0.0,7363.303617,0.0,0.0,0.0,0.25,3,0,4494.449450364621,7570.031897,864.2065423050828,0.0,12,3
3931,2944.156996,1.0,12.22,12.22,0.0,244.694657,0.083333,0.083333,0.0,0.166667,2,1,4494.449450364621,628.31462,864.2065423050828,0.0,12,0
3932,1693.841127,1.0,2439.98,1373.89,1066.09,1068.614851,1.0,0.75,1.0,0.333333,7,45,4494.449450364621,1474.677315,864.2065423050828,0.0,12,1
3933,189.98582,0.666667,369.0,0.0,369.0,991.09837,0.666667,0.0,0.5,0.166667,1,6,4494.449450364621,292.582747,864.2065423050828,0.0,6,0
3934,1690.352634,1.0,0.0,0.0,0.0,1359.175968,0.0,0.0,0.0,0.166667,4,0,4494.449450364621,373.741157,864.2065423050828,0.0,12,0
3935,3048.011738,1.0,1271.34,1239.42,31.92,0.0,0.75,0.75,0.083333,0.0,0,24,4494.449450364621,1216.277275,864.2065423050828,0.0,12,1
3936,419.486983,1.0,450.0,450.0,0.0,1365.172054,0.083333,0.083333,0.0,0.166667,3,1,4494.449450364621,4275.760118,864.2065423050828,0.0,12,0
3937,2997.977825,1.0,35131.16,34087.73,1043.43,0.0,1.0,1.0,0.833333,0.0,0,344,4494.449450364621,28896.66522,864.2065423050828,0.75,12,2
3938,44.635372,0.727273,640.0,0.0,640.0,0.0,0.909091,0.0,0.818182,0.0,0,10,4494.449450364621,596.47654,864.2065423050828,0.0,11,1
3939,5643.992345,1.0,6141.58,5070.48,1071.1,1003.760024,1.0,0.916667,1.0,0.333333,6,92,4494.449450364621,11514.83756,864.2065423050828,0.0,12,2
3940,2713.749041,1.0,0.0,0.0,0.0,318.035084,0.0,0.0,0.0,0.333333,4,0,4494.449450364621,664.635735,864.2065423050828,0.0,12,0
3941,95.597121,1.0,101.97,101.97,0.0,97.921034,0.25,0.25,0.0,0.166667,3,3,4494.449450364621,306.960201,864.2065423050828,0.0,12,0
3942,1679.429188,1.0,0.0,0.0,0.0,75.844786,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,243.503331,864.2065423050828,0.0,12,0
3943,14.442528,1.0,163.9,0.0,163.9,0.0,1.0,0.0,0.909091,0.0,0,11,4494.449450364621,138.776431,864.2065423050828,0.777778,11,1
3944,8260.825897,1.0,3709.71,2420.76,1288.95,2379.462062,1.0,0.666667,1.0,0.833333,47,79,4494.449450364621,6847.476495,864.2065423050828,0.0,12,3
3945,4899.638221,1.0,0.0,0.0,0.0,424.449434,0.0,0.0,0.0,0.272727,5,0,4494.449450364621,880.262447,864.2065423050828,0.0,11,0
3946,138.596394,1.0,1333.9,663.9,670.0,0.0,0.75,0.583333,0.333333,0.0,0,14,4494.449450364621,1000.797013,864.2065423050828,0.333333,12,1
3947,4.160112,1.0,70.56,0.0,70.56,0.0,1.0,0.0,1.0,0.0,0,12,4494.449450364621,54.598522,864.2065423050828,0.222222,12,1
3948,592.416944,1.0,6228.01,3454.7,2773.31,0.0,1.0,1.0,1.0,0.0,0,117,4494.449450364621,6052.32316,864.2065423050828,1.0,12,2
3949,1211.895212,1.0,0.0,0.0,0.0,119.377631,0.0,0.0,0.0,0.083333,2,0,4494.449450364621,413.575315,864.2065423050828,0.0,12,0
3950,8.585976,0.545455,512.59,352.5,160.09,0.0,0.5,0.083333,0.333333,0.0,0,10,4494.449450364621,908.190297,864.2065423050828,0.25,12,0
3951,32.612016,0.454545,545.88,545.88,0.0,0.0,0.25,0.25,0.0,0.0,0,4,4494.449450364621,1100.892272,864.2065423050828,0.5,12,0
3952,174.214883,0.363636,0.0,0.0,0.0,956.089092,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,238.06524,864.2065423050828,0.0,12,0
3953,147.765977,0.363636,1328.94,1328.94,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,4494.449450364621,4606.168653,864.2065423050828,1.0,12,0
3954,349.855056,1.0,3200.5,2097.88,1102.62,0.0,1.0,1.0,1.0,0.0,0,50,4494.449450364621,3119.528249,864.2065423050828,1.0,12,1
3955,816.765152,1.0,7967.04,7839.22,127.82,0.0,1.0,1.0,0.416667,0.0,0,81,4494.449450364621,8455.311569,864.2065423050828,1.0,12,2
3956,3177.232656,1.0,5877.73,5430.68,447.05,0.0,1.0,1.0,1.0,0.0,0,100,4494.449450364621,6686.89278,864.2065423050828,0.0,12,2
3957,14.234636,0.545455,259.83,0.0,259.83,0.0,0.583333,0.0,0.416667,0.0,0,7,4494.449450364621,357.269364,864.2065423050828,1.0,12,1
3958,117.018324,0.909091,625.94,625.94,0.0,0.0,0.545455,0.545455,0.0,0.0,0,6,4494.449450364621,627.763481,864.2065423050828,0.142857,11,0
3959,330.236089,0.636364,0.0,0.0,0.0,930.459784,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,2048.983642,864.2065423050828,0.2,12,0
3960,1087.567113,1.0,564.54,357.9,206.64,0.0,0.75,0.083333,0.666667,0.0,0,16,4494.449450364621,443.196272,864.2065423050828,0.0,12,1
3961,409.592245,1.0,190.0,190.0,0.0,1986.427611,0.166667,0.166667,0.0,0.333333,6,2,4494.449450364621,299.91595,864.2065423050828,0.0,12,0
3962,3.141961,0.181818,16.0,16.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,656.045331,864.2065423050828,1.0,12,0
3963,1957.712033,1.0,276.76,0.0,276.76,0.0,0.333333,0.0,0.333333,0.0,0,4,4494.449450364621,566.106669,864.2065423050828,0.0,12,0
3964,75.936035,0.545455,856.44,856.44,0.0,0.0,0.272727,0.272727,0.0,0.0,0,3,4494.449450364621,426.894188,864.2065423050828,0.0,11,0
3965,1459.518449,1.0,393.82,134.07,259.75,0.0,0.916667,0.25,0.833333,0.0,0,35,4494.449450364621,438.601342,864.2065423050828,0.0,12,1
3966,1033.498736,1.0,21.75,0.0,21.75,1238.746947,0.083333,0.0,0.083333,0.333333,5,1,4494.449450364621,255.779858,864.2065423050828,0.0,12,0
3967,2255.056361,0.909091,122.99,100.0,22.99,0.0,0.166667,0.083333,0.083333,0.0,0,2,4494.449450364621,3737.838893,864.2065423050828,0.090909,12,0
3968,1798.042812,1.0,0.0,0.0,0.0,478.838983,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,1192.610471,864.2065423050828,0.0,12,0
3969,179.209557,1.0,1526.42,1526.42,0.0,0.0,1.0,1.0,0.0,0.0,0,26,4494.449450364621,1482.286465,864.2065423050828,0.916667,12,1
3970,1119.464381,1.0,266.68,0.0,266.68,0.0,0.166667,0.0,0.166667,0.0,0,2,4494.449450364621,1041.406725,864.2065423050828,0.0,12,0
3971,2046.402647,1.0,3976.4,3298.79,677.61,0.0,1.0,0.833333,0.416667,0.0,0,23,4494.449450364621,3413.229693,864.2065423050828,0.0,12,1
3972,472.529777,0.545455,358.2,0.0,358.2,1818.821088,0.5,0.0,0.416667,0.083333,2,6,4494.449450364621,485.184548,864.2065423050828,0.5,12,0
3973,1894.990608,1.0,0.0,0.0,0.0,1930.273374,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,767.315938,864.2065423050828,0.0,12,0
3974,1066.884128,1.0,0.0,0.0,0.0,215.632774,0.0,0.0,0.0,0.25,6,0,4494.449450364621,222.800881,864.2065423050828,0.0,12,0
3975,4896.223044,1.0,0.0,0.0,0.0,396.233514,0.0,0.0,0.0,0.25,3,0,4494.449450364621,1288.704377,864.2065423050828,0.0,12,0
3976,57.94319,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0,11,4494.449450364621,462.523442,864.2065423050828,1.0,12,1
3977,501.453416,1.0,1199.46,447.0,752.46,0.0,0.833333,0.166667,0.666667,0.0,0,17,4494.449450364621,495.243088,864.2065423050828,0.0,12,1
3978,1422.85376,1.0,159.46,159.46,0.0,0.0,0.1,0.1,0.0,0.0,0,3,4494.449450364621,468.122486,864.2065423050828,0.0,10,0
3979,423.972293,0.454545,0.0,0.0,0.0,1677.787494,0.0,0.0,0.0,0.333333,4,0,4494.449450364621,316.450771,864.2065423050828,0.0,12,0
3980,3894.241117,1.0,1201.7,0.0,1201.7,995.062078,0.583333,0.0,0.583333,0.083333,2,7,4494.449450364621,1734.235295,864.2065423050828,0.0,12,1
3981,19.726196,0.818182,220.9,0.0,220.9,0.0,0.75,0.0,0.75,0.0,0,9,4494.449450364621,275.401717,864.2065423050828,0.888889,12,1
3982,0.001146,0.090909,0.0,0.0,0.0,96.59138,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,1359.022794,864.2065423050828,0.181818,12,0
3983,1126.942655,1.0,0.0,0.0,0.0,86.437024,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,353.897911,864.2065423050828,0.0,12,0
3984,8121.778586,1.0,231.14,52.44,178.7,2992.209093,1.0,0.083333,1.0,0.25,18,14,4494.449450364621,2143.672319,864.2065423050828,0.0,12,3
3985,54.096839,0.727273,185.99,44.99,141.0,0.0,0.333333,0.083333,0.25,0.0,0,5,4494.449450364621,367.310313,864.2065423050828,0.0,12,0
3986,58.312121,0.333333,0.0,0.0,0.0,839.112534,0.0,0.0,0.0,0.166667,5,0,4494.449450364621,2616.215575,864.2065423050828,1.0,6,0
3987,2552.597938,1.0,550.62,0.0,583.95,0.0,1.0,0.0,0.916667,0.0,0,24,4494.449450364621,478.632499,864.2065423050828,0.0,12,1
3988,437.397682,1.0,1936.22,1538.97,397.25,396.568016,1.0,1.0,0.916667,0.083333,1,34,4494.449450364621,2449.272289,864.2065423050828,0.0,12,1
3989,5523.175617,0.888889,0.0,0.0,0.0,4104.980885,0.0,0.0,0.0,0.555556,5,0,4494.449450364621,4355.053996,864.2065423050828,0.0,9,3
3990,2088.285449,1.0,0.0,0.0,0.0,1110.062064,0.0,0.0,0.0,0.166667,2,0,4494.449450364621,476.667426,864.2065423050828,0.0,12,0
3991,162.850565,1.0,1326.72,1023.27,303.45,0.0,0.666667,0.666667,0.166667,0.0,0,26,4494.449450364621,967.490298,864.2065423050828,0.142857,12,1
3992,263.467374,0.454545,0.0,0.0,0.0,837.67896,0.0,0.0,0.0,0.181818,2,0,4494.449450364621,279.745591,864.2065423050828,0.0,11,0
3993,1030.503395,1.0,25.26,25.26,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4494.449450364621,1135.363289,864.2065423050828,0.0,12,0
3994,1420.113689,1.0,393.63,393.63,0.0,0.0,0.416667,0.416667,0.0,0.0,0,8,4494.449450364621,473.832445,864.2065423050828,0.0,12,0
3995,6.109243,0.181818,73.64,73.64,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4494.449450364621,71.926635,864.2065423050828,0.0,12,0
3996,1968.876429,1.0,0.0,0.0,0.0,1803.871026,0.0,0.0,0.0,0.416667,7,0,4494.449450364621,596.425723,864.2065423050828,0.0,12,0
3997,488.340514,1.0,4908.93,2290.36,2618.57,0.0,1.0,0.916667,1.0,0.0,0,108,4494.449450364621,4589.621491,864.2065423050828,0.75,12,2
3998,944.851251,1.0,449.49,0.0,449.49,0.0,1.0,0.0,1.0,0.0,0,18,4494.449450364621,642.845065,864.2065423050828,0.0,12,1
3999,5561.390014,1.0,0.0,0.0,0.0,3041.330064,0.0,0.0,0.0,0.5,17,0,4494.449450364621,2193.97427,864.2065423050828,0.0,12,3
4000,4705.036885,1.0,887.87,810.7,77.17,766.181321,0.583333,0.5,0.166667,0.166667,2,15,4494.449450364621,1091.779354,864.2065423050828,0.0,12,0
4001,4802.507595,1.0,0.0,0.0,0.0,286.576749,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,986.609534,864.2065423050828,0.0,12,0
4002,1724.945864,1.0,2075.18,1841.7,233.48,0.0,0.916667,0.916667,0.416667,0.0,0,25,4494.449450364621,3792.747568,864.2065423050828,0.0,12,1
4003,3421.570645,1.0,0.0,0.0,0.0,287.27997,0.0,0.0,0.0,0.083333,1,0,4494.449450364621,1387.841466,864.2065423050828,0.0,12,0
